ORGANIZATION,ORGANIZATION OTHER,TYPE_CLEANUP,TYPE_CLEANUP_OTHER,ADOPT-A-ROAD,TYPE_LITTER,TYPE_LITTER_OTHER 1,NUMBER_BAGS,NUMBER_BAGS_OTHER,TOTAL_BAGS_LITTER,COUNT_TIRES,COUNT_TIRES_OTHER,TOTAL_TIRES,MAJOR_WSHED,ALTBMP_TYPE,LBS_REMOVED,IMPL_COMP_YR,PERMIT_NUM,COUNCIL_DISTRICT,DPWT_MAIN_DIST,FORMEMAILED,FISCALYEAR,CREATIONDATE 1,CREATIONDATE_TIME,CREATIONDATE_AM/PM,LATITUDE,LONGITUDE,LOCATION
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/23/2019,02:42:00,PM,-77.00276801,38.73735834,"(-77.00276801, 38.73735834)"
DPW&T,,CleanUpGreenUp,,,Bags_garbage,,Other,27,27,,,0,Anacostia River,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,10/31/2016,05:35:00,PM,-76.98360222,38.98316503,"(-76.98360222, 38.98316503)"
,,,,,Other,,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2019,04/29/2019,08:30:00,PM,-76.94012903,38.85535349,"(-76.94012903, 38.85535349)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/31/2019,02:25:00,PM,-76.92005548,38.84727579,"(-76.92005548, 38.84727579)"
DPW&T,,CleanUpGreenUp,,,Other,carpet padding,Other,15,15,,,0,Potomac River U tidal,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,10/29/2016,02:12:00,PM,-76.98006684,38.79478098,"(-76.98006684, 38.79478098)"
,,,,,Bags_garbage,,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2019,11-DP-3314,2,1,,FY2019,04/30/2019,07:54:00,PM,-76.9839133,38.96321228,"(-76.9839133, 38.96321228)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,09/03/2019,01:03:00,PM,-76.88046562,38.87824822,"(-76.88046562, 38.87824822)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Anacostia River,TRSH,,2019,11-DP-3314,5,2,,FY2020,07/15/2019,03:17:00,PM,-76.87735497,38.93233634,"(-76.87735497, 38.93233634)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,10/31/2018,05:13:00,PM,-76.80810845,38.89078392,"(-76.80810845, 38.89078392)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,02/14/2018,06:45:00,PM,-76.88183352,38.91347921,"(-76.88183352, 38.91347921)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,8,2,,FY2020,07/16/2019,06:31:00,PM,-76.92562181,38.79348891,"(-76.92562181, 38.79348891)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,3,1,,FY2019,01/10/2019,07:07:00,PM,-76.89952466,38.95870591,"(-76.89952466, 38.95870591)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/07/2019,06:43:00,PM,-76.90991823,38.80082114,"(-76.90991823, 38.80082114)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,09/04/2019,02:05:00,PM,-76.7724855,38.83539663,"(-76.7724855, 38.83539663)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,07/26/2019,01:36:00,PM,-76.92234021,38.8704624,"(-76.92234021, 38.8704624)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,Other,40,40,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,09/25/2019,06:43:00,PM,-76.86184933,38.8817866,"(-76.86184933, 38.8817866)"
DPW&T,,IllegalDumping,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2016,11-DP-3314,4,1,NO,FY2017,11/14/2016,04:09:00,PM,-76.79719622,38.97032383,"(-76.79719622, 38.97032383)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2016,11-DP-3314,3,1,NO,FY2017,11/17/2016,06:01:00,PM,-76.90429238,38.94232975,"(-76.90429238, 38.94232975)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2019,11-DP-3314,3,1,,FY2019,05/13/2019,08:16:00,PM,-76.90224616,38.96189615,"(-76.90224616, 38.96189615)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,9,3,,FY2020,08/07/2019,04:14:00,PM,-76.84236674,38.78500118,"(-76.84236674, 38.78500118)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2019,11-DP-3314,3,1,,FY2019,05/01/2019,08:31:00,PM,-76.91465758,38.96016946,"(-76.91465758, 38.96016946)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/15/2019,08:44:00,PM,-76.80349572,38.87465267,"(-76.80349572, 38.87465267)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,9,3,,FY2019,01/25/2019,08:56:00,PM,-76.95105382,38.72394826,"(-76.95105382, 38.72394826)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Western Branch,TRSH,,2018,11-DP-3314,4,2,,FY2018,04/17/2018,04:40:00,PM,-76.74283587,38.95171148,"(-76.74283587, 38.95171148)"
DPW&T,,IllegalDumping,,,Other,carpet,,,0,,,0,Oxon Creek,TRSH,,2017,11-DP-3314,7,2,NO,FY2017,05/31/2017,06:08:00,PM,-76.95082426,38.82701673,"(-76.95082426, 38.82701673)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,1,NO,FY2018,01/24/2018,05:04:00,PM,-76.92232986,38.9538602,"(-76.92232986, 38.9538602)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,09/09/2019,05:02:00,PM,-76.87112443,38.86042801,"(-76.87112443, 38.86042801)"
DPW&T,,CleanUpGreenUp,,,Bags_garbage, Helium tank,1,,1,,,0,Anacostia River,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,11/01/2016,02:14:00,PM,-76.91801595,38.99123281,"(-76.91801595, 38.99123281)"
,,,,,Other,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,7,2,,FY2020,08/12/2019,07:05:00,PM,-76.90085097,38.84377655,"(-76.90085097, 38.84377655)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2017,11-DP-3314,5,2,NO,FY2018,11/17/2017,04:09:00,PM,-76.90235415,38.90827763,"(-76.90235415, 38.90827763)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2018,05/24/2018,02:07:00,PM,-76.853604,38.91443079,"(-76.853604, 38.91443079)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2018,11-DP-3314,9,3,,FY2019,07/12/2018,05:17:00,PM,-76.92163593,38.72972091,"(-76.92163593, 38.72972091)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2017,11-DP-3314,1,1,NO,FY2018,07/11/2017,06:35:00,PM,-76.92255992,39.0622118,"(-76.92255992, 39.0622118)"
DPW&T,,CleanUpGreenUp,,,Other, bags of leaves,,,0,,,0,Western Branch,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,11/01/2016,01:19:00,PM,-76.77950673,38.76208659,"(-76.77950673, 38.76208659)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Patuxent River upper,TRSH,,2018,11-DP-3314,4,2,,FY2019,12/04/2018,07:26:00,PM,-76.72041134,38.95594586,"(-76.72041134, 38.95594586)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Oxon Creek,TRSH,,2018,11-DP-3314,7,2,NO,FY2018,02/13/2018,03:50:00,PM,-76.9125672,38.8620283,"(-76.9125672, 38.8620283)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Anacostia River,TRSH,,2017,11-DP-3314,3,2,NO,FY2018,10/25/2017,06:25:00,PM,-76.8762398,38.9451363,"(-76.8762398, 38.9451363)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Potomac River U tidal,TRSH,,2017,11-DP-3314,7,2,NO,FY2018,07/13/2017,04:48:00,PM,-76.94413809,38.82631692,"(-76.94413809, 38.82631692)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,09/26/2019,01:46:00,PM,-76.95186818,38.83710562,"(-76.95186818, 38.83710562)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,07/29/2019,01:19:00,PM,-76.87197945,38.85803716,"(-76.87197945, 38.85803716)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,03/21/2019,08:28:00,PM,-76.852316,38.88193776,"(-76.852316, 38.88193776)"
DPW&T,,EvictionPickup,,,Other, rug,2,,2,,,0,Anacostia River,TRSH,,2016,11-DP-3314,2,1,NO,FY2017,11/15/2016,08:30:00,PM,-76.98242665,38.99638796,"(-76.98242665, 38.99638796)"
,,,,,Bags_garbage,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2018,09/19/2017,02:16:00,PM,-76.84126359,38.90450407,"(-76.84126359, 38.90450407)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,,FY2018,10/24/2017,01:54:00,PM,-76.80814969,38.89076696,"(-76.80814969, 38.89076696)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Patuxent River lower,TRSH,,2019,11-DP-3314,9,3,,FY2019,03/27/2019,04:13:00,PM,-76.71624467,38.64372351,"(-76.71624467, 38.64372351)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Patuxent River lower,TRSH,,2018,11-DP-3314,9,3,,FY2019,08/29/2018,03:43:00,PM,-76.776183,38.6283714,"(-76.776183, 38.6283714)"
DPW&T,,IllegalDumping,,,Other, mattress,4,,4,,,0,Piscataway Creek,TRSH,,2017,11-DP-3314,8,2,NO,FY2017,01/12/2017,06:19:00,PM,-76.94671917,38.77196509,"(-76.94671917, 38.77196509)"
,,,,,Bags_garbage, box spring,,,,,,,,,,,,,,,,,,,,,
,,,,,,tv,,,,,,,,,,,,,,,,,,,,,
,,,,,,ice box,,,,,,,,,,,,,,,,,,,,,
,,,,,,table,,,,,,,,,,,,,,,,,,,,,
,,,,,, chairs  couch,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,4,2,NO,FY2018,02/13/2018,07:51:00,PM,-76.74041673,38.92558169,"(-76.74041673, 38.92558169)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,08/13/2019,06:19:00,PM,-76.95185984,38.83697259,"(-76.95185984, 38.83697259)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Patuxent River lower,TRSH,,2018,11-DP-3314,9,3,,FY2019,10/03/2018,04:33:00,PM,-76.80827712,38.69653793,"(-76.80827712, 38.69653793)"
,,,,,Illegal_signs,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Anacostia River,TRSH,,2017,11-DP-3314,5,2,NO,FY2017,05/09/2017,03:30:00,PM,-76.90144309,38.93959326,"(-76.90144309, 38.93959326)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2018,04/11/2018,12:54:00,PM,-76.88667875,38.92477499,"(-76.88667875, 38.92477499)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,Other,,0,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,NO,FY2018,02/13/2018,05:10:00,PM,-76.812864,38.8709316,"(-76.812864, 38.8709316)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,,TRSH,,2019,11-DP-3314,,,,FY2020,11/06/2019,03:07:00,PM,-76.92606225,38.85993058,"(-76.92606225, 38.85993058)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,07/16/2019,03:26:00,PM,-76.84106678,38.90573191,"(-76.84106678, 38.90573191)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,7,2,,FY2018,05/24/2018,06:27:00,PM,-76.9193482,38.8473904,"(-76.9193482, 38.8473904)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,8,,8,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,8,2,,FY2019,12/20/2018,07:09:00,PM,-76.99482745,38.76611671,"(-76.99482745, 38.76611671)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,10/19/2018,02:12:00,PM,-76.85195597,38.89208015,"(-76.85195597, 38.89208015)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Patuxent River middle,TRSH,,2017,11-DP-3314,9,3,NO,FY2017,03/07/2017,07:17:00,PM,-76.7184887,38.72477895,"(-76.7184887, 38.72477895)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,Other,20,20,,,0,Oxon Creek,TRSH,,2019,11-DP-3314,7,2,,FY2020,08/24/2019,03:50:00,PM,-76.95616803,38.82856781,"(-76.95616803, 38.82856781)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Zekiah Swamp,TRSH,,2019,11-DP-3314,9,3,,FY2019,05/02/2019,05:06:00,PM,-76.77714683,38.65936454,"(-76.77714683, 38.65936454)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2017,11-DP-3314,4,1,NO,FY2017,06/28/2017,12:56:00,PM,-76.8130159,38.95741342,"(-76.8130159, 38.95741342)"
,,,,,Car_parts,,,,,,,,,,,,,,,,,,,,,,
DOC,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,9,2,,FY2020,09/26/2019,04:58:00,PM,-76.84180208,38.80150122,"(-76.84180208, 38.80150122)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,06/08/2019,02:33:00,PM,-76.79527321,38.87496851,"(-76.79527321, 38.87496851)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2017,11-DP-3314,2,1,NO,FY2018,11/26/2017,03:53:00,PM,-76.9791693,38.9834793,"(-76.9791693, 38.9834793)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2017,11-DP-3314,7,2,NO,FY2018,10/23/2017,01:19:00,PM,-76.92971438,38.87343955,"(-76.92971438, 38.87343955)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,03/25/2019,08:25:00,PM,-76.77979333,38.89454684,"(-76.77979333, 38.89454684)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Western Branch,TRSH,,2019,11-DP-3314,3,1,,FY2019,01/10/2019,09:05:00,PM,-76.85469816,38.98674143,"(-76.85469816, 38.98674143)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,03/07/2018,04:13:00,PM,-76.8621866,38.9473818,"(-76.8621866, 38.9473818)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,3,1,NO,FY2018,01/24/2018,01:52:00,PM,-76.90429901,38.94239328,"(-76.90429901, 38.94239328)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,9,3,,FY2019,03/28/2019,08:00:00,PM,-76.88544405,38.72548687,"(-76.88544405, 38.72548687)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2017,11-DP-3314,5,2,NO,FY2018,08/02/2017,05:25:00,PM,-76.9016197,38.9391405,"(-76.9016197, 38.9391405)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,0,2019,11-DP-3314,6,2,,FY2019,04/30/2019,06:01:00,PM,-76.85220331,38.88188557,"(-76.85220331, 38.88188557)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,Other,35,35,,,0,Potomac River U tidal,TRSH,,2017,11-DP-3314,8,2,NO,FY2017,04/04/2017,01:08:00,PM,-77.01083106,38.77816601,"(-77.01083106, 38.77816601)"
,,,,,Stove_fridge,,,,,,,,,,,,,,,,,,,,,,
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,1,1,,FY2019,05/07/2019,05:13:00,PM,-76.88991073,39.08170076,"(-76.88991073, 39.08170076)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/16/2019,06:23:00,PM,-76.85211679,38.88190631,"(-76.85211679, 38.88190631)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Western Branch,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,03/15/2018,04:40:00,PM,-76.8279477,38.9328869,"(-76.8279477, 38.9328869)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Piscataway Creek,TRSH,,2019,11-DP-3314,8,2,,FY2020,09/05/2019,01:01:00,PM,-76.89447171,38.81456356,"(-76.89447171, 38.81456356)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,8,,8,,,0,Patuxent River middle,TRSH,,2017,11-DP-3314,9,3,NO,FY2017,02/23/2017,03:18:00,PM,-76.83949871,38.71140186,"(-76.83949871, 38.71140186)"
DPW&T,,Other,,,Bags_garbage,,2,,2,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2017,05/08/2017,12:54:00,PM,-76.85906479,38.85881853,"(-76.85906479, 38.85881853)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,08/12/2019,05:57:00,PM,-76.9017285,38.85493704,"(-76.9017285, 38.85493704)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,8,2,NO,FY2018,02/26/2018,05:17:00,PM,-76.97038119,38.80724438,"(-76.97038119, 38.80724438)"
CommunityBridge,,RoadsideLitterPickup,,,Furniture,,,,0,,,0,Anacostia River,TRSH,,2018,11-DP-3314,3,1,,FY2019,09/25/2018,01:59:00,PM,-76.86510859,38.98029148,"(-76.86510859, 38.98029148)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Patuxent River upper,TRSH,,2019,11-DP-3314,4,2,,FY2020,07/15/2019,07:57:00,PM,-76.71832166,38.91619106,"(-76.71832166, 38.91619106)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2019,12/06/2018,02:45:00,PM,-76.88078515,38.9264458,"(-76.88078515, 38.9264458)"
DOC,,RoadsideLitterPickup,,,Bags_garbage,,8,,8,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2019,06/15/2019,01:36:00,PM,-76.87741687,38.88892948,"(-76.87741687, 38.88892948)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Anacostia River,TRSH,,2019,11-DP-3314,1,1,,FY2019,01/22/2019,08:22:00,PM,-76.9226926,39.06224052,"(-76.9226926, 39.06224052)"
DPW&T,,CleanUpGreenUp,,,Other, bags of leaves,,,0,,,0,Oxon Creek,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,11/02/2016,03:01:00,PM,-76.98581643,38.81014047,"(-76.98581643, 38.81014047)"
DPW&T,,Other,,,Other,chairs,,,0,,,0,Piscataway Creek,TRSH,,2016,11-DP-3314,8,2,NO,FY2017,11/03/2016,06:34:00,PM,-76.98301733,38.68210553,"(-76.98301733, 38.68210553)"
,,,,,, mattress,,,,,,,,,,,,,,,,,,,,,
,,,,,, box spring,,,,,,,,,,,,,,,,,,,,,
,,,,,, books shelf,,,,,,,,,,,,,,,,,,,,,
,,,,,, tv stand,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2019,08/21/2018,04:04:00,PM,-76.8649893,38.92042749,"(-76.8649893, 38.92042749)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2019,10/30/2018,05:55:00,PM,-76.87958515,38.90925842,"(-76.87958515, 38.90925842)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Patuxent River upper,TRSH,,2019,11-DP-3314,4,1,,FY2019,01/31/2019,08:18:00,PM,-76.76512828,39.01917129,"(-76.76512828, 39.01917129)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2018,10/04/2017,12:29:00,PM,-76.85316488,38.9068961,"(-76.85316488, 38.9068961)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,5,,5,,,0,Piscataway Creek,TRSH,,2016,11-DP-3314,9,3,NO,FY2017,12/28/2016,05:33:00,PM,-76.9434726,38.71658231,"(-76.9434726, 38.71658231)"
DPW&T,,IllegalDumping,,,Other,mattress,,,0,,,0,Patuxent River upper,TRSH,,2016,11-DP-3314,4,1,NO,FY2017,11/29/2016,07:33:00,PM,-76.80570047,39.00378153,"(-76.80570047, 39.00378153)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,3,,3,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,NO,FY2018,01/22/2018,06:30:00,PM,-76.8808117,38.92639502,"(-76.8808117, 38.92639502)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2018,11-DP-3314,9,2,,FY2019,10/17/2018,06:55:00,PM,-76.73791984,38.81750932,"(-76.73791984, 38.81750932)"
,,,,,Illegal_signs,,,,,,,,,,,,,,,,,,,,,,
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2019,10/30/2018,06:06:00,PM,-76.89270364,38.91793616,"(-76.89270364, 38.91793616)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,6,2,,FY2018,06/14/2018,12:34:00,PM,-76.86974733,38.84033198,"(-76.86974733, 38.84033198)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,6,,6,,,0,Mattawoman Creek,TRSH,,2019,11-DP-3314,9,3,,FY2019,05/02/2019,02:23:00,PM,-76.89819247,38.68480389,"(-76.89819247, 38.68480389)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Potomac River U tidal,TRSH,,2019,11-DP-3314,8,2,,FY2020,08/06/2019,03:26:00,PM,-76.976982,38.80476609,"(-76.976982, 38.80476609)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,7,,7,,,0,Mattawoman Creek,TRSH,,2017,11-DP-3314,9,3,NO,FY2017,02/10/2017,01:21:00,PM,-77.05112884,38.63683178,"(-77.05112884, 38.63683178)"
DPW&T,,BusStopTrashCan,,,Bags_garbage,,1,,1,,,0,Western Branch,TRSH,,2019,11-DP-3314,6,2,,FY2020,07/22/2019,01:30:00,PM,-76.86469081,38.86620374,"(-76.86469081, 38.86620374)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,7,,7,,,0,Western Branch,TRSH,,2017,11-DP-3314,6,2,NO,FY2017,03/24/2017,01:44:00,PM,-76.85835322,38.88190935,"(-76.85835322, 38.88190935)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,4,,4,,,0,Anacostia River,TRSH,,2019,11-DP-3314,5,2,,FY2020,07/15/2019,02:52:00,PM,-76.88692234,38.92698246,"(-76.88692234, 38.92698246)"
DPW&T,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Anacostia River,TRSH,,2018,11-DP-3314,5,2,,FY2018,05/22/2018,04:03:00,PM,-76.8875831,38.91917416,"(-76.8875831, 38.91917416)"
CommunityBridge,,RoadsideLitterPickup,,,Other, bags,,,0,,,0,Western Branch,TRSH,,2018,11-DP-3314,6,2,,FY2019,07/05/2018,06:04:00,PM,-76.84455742,38.86693007,"(-76.84455742, 38.86693007)"
CommunityBridge,,RoadsideLitterPickup,,,Bags_garbage,,2,,2,,,0,Potomac River U tidal,TRSH,,2018,11-DP-3314,7,2,,FY2018,05/14/2018,08:19:00,PM,-76.93824425,38.82325023,"(-76.93824425, 38.82325023)"
